earth_x,earth_y,earth_z,sun_x,sun_y,sun_z,kinetic_energy,potential_energy,total_energy,angular_momentum_x,angular_momentum_y,angular_momentum_z,center_of_mass_x,center_of_mass_y,center_of_mass_z
0.852074725273379,0.523441051828904,0.000000000000000,0.000000444219600,0.000000082322892,0.000000000000000,0.000059275597613,-0.000118552441553,-0.000059276843941,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000001654211403,0.000000000000000
0.842938623584032,0.538031315876071,0.000000000000000,0.000000471655313,0.000000090202591,0.000000000000000,0.000059275520633,-0.000118552364568,-0.000059276843935,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000001705905509,0.000000000000000
0.833552743325524,0.552462151061933,0.000000000000000,0.000000499841112,0.000000098561054,0.000000000000000,0.000059275441549,-0.000118552285478,-0.000059276843929,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000001757599616,0.000000000000000
0.823919866214964,0.566729281586315,0.000000000000000,0.000000528768642,0.000000107411123,0.000000000000000,0.000059275360384,-0.000118552204307,-0.000059276843923,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000001809293722,0.000000000000000
0.814042847160964,0.580828480183748,0.000000000000000,0.000000558429330,0.000000116765491,0.000000000000000,0.000059275277162,-0.000118552121078,-0.000059276843917,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000001860987828,0.000000000000000
0.803924613416635,0.594755569376356,0.000000000000000,0.000000588814386,0.000000126636704,0.000000000000000,0.000059275191907,-0.000118552035818,-0.000059276843911,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000001912681935,0.000000000000000
0.793568163711121,0.608506422711935,0.000000000000000,0.000000619914804,0.000000137037153,0.000000000000000,0.000059275104646,-0.000118551948550,-0.000059276843904,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000001964376041,0.000000000000000
0.782976567359956,0.622076965986886,0.000000000000000,0.000000651721368,0.000000147979073,0.000000000000000,0.000059275015403,-0.000118551859301,-0.000059276843897,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000002016070147,0.000000000000000
0.772152963354483,0.635463178453618,0.000000000000000,0.000000684224651,0.000000159474538,0.000000000000000,0.000059274924206,-0.000118551768097,-0.000059276843891,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000002067764254,0.000000000000000
0.761100559430630,0.648661094012079,0.000000000000000,0.000000717415020,0.000000171535460,0.000000000000000,0.000059274831081,-0.000118551674965,-0.000059276843884,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000002119458360,0.000000000000000
0.749822631117305,0.661666802385041,0.000000000000000,0.000000751282639,0.000000184173579,0.000000000000000,0.000059274736056,-0.000118551579933,-0.000059276843877,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000002171152466,0.000000000000000
0.738322520764691,0.674476450276819,0.000000000000000,0.000000785817470,0.000000197400468,0.000000000000000,0.000059274639160,-0.000118551483029,-0.000059276843870,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000002222846573,0.000000000000000
0.726603636552749,0.687086242515049,0.000000000000000,0.000000821009279,0.000000211227523,0.000000000000000,0.000059274540420,-0.000118551384282,-0.000059276843862,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000002274540679,0.000000000000000
0.714669451480205,0.699492443175212,0.000000000000000,0.000000856847637,0.000000225665964,0.000000000000000,0.000059274439867,-0.000118551283721,-0.000059276843855,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000002326234786,0.000000000000000
0.702523502334330,0.711691376687559,0.000000000000000,0.000000893321922,0.000000240726829,0.000000000000000,0.000059274337529,-0.000118551181376,-0.000059276843847,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000002377928892,0.000000000000000
0.690169388641820,0.723679428926106,0.000000000000000,0.000000930421326,0.000000256420969,0.000000000000000,0.000059274233438,-0.000118551077277,-0.000059276843840,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000002429622998,0.000000000000000
0.677610771601087,0.735453048279388,0.000000000000000,0.000000968134853,0.000000272759052,0.000000000000000,0.000059274127624,-0.000118550971456,-0.000059276843832,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000002481317105,0.000000000000000
0.664851372996284,0.747008746702638,0.000000000000000,0.000001006451327,0.000000289751551,0.000000000000000,0.000059274020119,-0.000118550863942,-0.000059276843824,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000002533011211,0.000000000000000
0.651894974093370,0.758343100751102,0.000000000000000,0.000001045359393,0.000000307408748,0.000000000000000,0.000059273910954,-0.000118550754769,-0.000059276843816,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000002584705317,0.000000000000000
0.638745414518575,0.769452752594156,0.000000000000000,0.000001084847520,0.000000325740725,0.000000000000000,0.000059273800161,-0.000118550643969,-0.000059276843807,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000002636399424,0.000000000000000
0.625406591119559,0.780334411009955,0.000000000000000,0.000001124904007,0.000000344757366,0.000000000000000,0.000059273687775,-0.000118550531574,-0.000059276843799,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000002688093530,0.000000000000000
0.611882456809643,0.790984852360290,0.000000000000000,0.000001165516982,0.000000364468352,0.000000000000000,0.000059273573827,-0.000118550417618,-0.000059276843791,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000002739787636,0.000000000000000
0.598177019395428,0.801400921545389,0.000000000000000,0.000001206674411,0.000000384883158,0.000000000000000,0.000059273458353,-0.000118550302135,-0.000059276843782,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000002791481743,0.000000000000000
0.584294340388160,0.811579532938364,0.000000000000000,0.000001248364096,0.000000406011050,0.000000000000000,0.000059273341385,-0.000118550185158,-0.000059276843773,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000002843175849,0.000000000000000
0.570238533799203,0.821517671299032,0.000000000000000,0.000001290573683,0.000000427861082,0.000000000000000,0.000059273222959,-0.000118550066723,-0.000059276843765,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000002894869955,0.000000000000000
0.556013764919962,0.831212392666846,0.000000000000000,0.000001333290664,0.000000450442095,0.000000000000000,0.000059273103109,-0.000118549946865,-0.000059276843756,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000002946564062,0.000000000000000
0.541624249086631,0.840660825232658,0.000000000000000,0.000001376502380,0.000000473762714,0.000000000000000,0.000059272981872,-0.000118549825619,-0.000059276843747,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000002998258168,0.000000000000000
0.527074250430133,0.849860170189071,0.000000000000000,0.000001420196026,0.000000497831342,0.000000000000000,0.000059272859283,-0.000118549703021,-0.000059276843738,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000003049952274,0.000000000000000
0.512368080611617,0.858807702559117,0.000000000000000,0.000001464358654,0.000000522656164,0.000000000000000,0.000059272735379,-0.000118549579108,-0.000059276843729,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000003101646381,0.000000000000000
0.497510097543891,0.867500772003027,0.000000000000000,0.000001508977177,0.000000548245138,0.000000000000000,0.000059272610196,-0.000118549453916,-0.000059276843719,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000003153340487,0.000000000000000
0.482504704099174,0.875936803602842,0.000000000000000,0.000001554038374,0.000000574605997,0.000000000000000,0.000059272483772,-0.000118549327482,-0.000059276843710,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000003205034593,0.000000000000000
0.467356346803549,0.884113298624646,0.000000000000000,0.000001599528891,0.000000601746244,0.000000000000000,0.000059272356143,-0.000118549199844,-0.000059276843700,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000003256728700,0.000000000000000
0.452069514518508,0.892027835258184,0.000000000000000,0.000001645435248,0.000000629673152,0.000000000000000,0.000059272227348,-0.000118549071039,-0.000059276843691,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000003308422806,0.000000000000000
0.436648737109967,0.899678069333661,0.000000000000000,0.000001691743842,0.000000658393761,0.000000000000000,0.000059272097425,-0.000118548941107,-0.000059276843681,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000003360116912,0.000000000000000
0.421098584105175,0.907061735015490,0.000000000000000,0.000001738440952,0.000000687914874,0.000000000000000,0.000059271966413,-0.000118548810085,-0.000059276843672,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000003411811019,0.000000000000000
0.405423663337884,0.914176645472810,0.000000000000000,0.000001785512739,0.000000718243060,0.000000000000000,0.000059271834350,-0.000118548678011,-0.000059276843662,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000003463505125,0.000000000000000
0.389628619582206,0.921020693526551,0.000000000000000,0.000001832945255,0.000000749384645,0.000000000000000,0.000059271701275,-0.000118548544927,-0.000059276843652,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000003515199231,0.000000000000000
0.373718133175548,0.927591852272876,0.000000000000000,0.000001880724446,0.000000781345717,0.000000000000000,0.000059271567228,-0.000118548410870,-0.000059276843642,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000003566893338,0.000000000000000
0.357696918631050,0.933888175682800,0.000000000000000,0.000001928836153,0.000000814132119,0.000000000000000,0.000059271432248,-0.000118548275880,-0.000059276843632,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000003618587444,0.000000000000000
0.341569723239919,0.939907799177820,0.000000000000000,0.000001977266121,0.000000847749451,0.000000000000000,0.000059271296377,-0.000118548139999,-0.000059276843622,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000003670281550,0.000000000000000
0.325341325664088,0.945648940181387,0.000000000000000,0.000002025999999,0.000000882203067,0.000000000000000,0.000059271159653,-0.000118548003264,-0.000059276843612,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000003721975657,0.000000000000000
0.309016534519616,0.951109898646045,0.000000000000000,0.000002075023347,0.000000917498070,0.000000000000000,0.000059271022117,-0.000118547865719,-0.000059276843602,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000003773669763,0.000000000000000
0.292600186951245,0.956289057556098,0.000000000000000,0.000002124321639,0.000000953639317,0.000000000000000,0.000059270883811,-0.000118547727402,-0.000059276843591,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000003825363870,0.000000000000000
0.276097147198539,0.961184883405651,0.000000000000000,0.000002173880267,0.000000990631414,0.000000000000000,0.000059270744774,-0.000118547588355,-0.000059276843581,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000003877057976,0.000000000000000
0.259512305154036,0.965795926651874,0.000000000000000,0.000002223684548,0.000001028478713,0.000000000000000,0.000059270605049,-0.000118547448620,-0.000059276843571,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000003928752082,0.000000000000000
0.242850574913831,0.970120822143379,0.000000000000000,0.000002273719724,0.000001067185313,0.000000000000000,0.000059270464677,-0.000118547308238,-0.000059276843560,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000003980446189,0.000000000000000
0.226116893321029,0.974158289523563,0.000000000000000,0.000002323970969,0.000001106755060,0.000000000000000,0.000059270323700,-0.000118547167249,-0.000059276843550,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000004032140295,0.000000000000000
0.209316218502499,0.977907133608808,0.000000000000000,0.000002374423396,0.000001147191543,0.000000000000000,0.000059270182158,-0.000118547025697,-0.000059276843539,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000004083834401,0.000000000000000
0.192453528399358,0.981366244741424,0.000000000000000,0.000002425062054,0.000001188498094,0.000000000000000,0.000059270040094,-0.000118546883623,-0.000059276843529,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000004135528508,0.000000000000000
0.175533819291625,0.984534599117245,0.000000000000000,0.000002475871941,0.000001230677787,0.000000000000000,0.000059269897551,-0.000118546741069,-0.000059276843518,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000004187222614,0.000000000000000
0.158562104317485,0.987411259087752,0.000000000000000,0.000002526838001,0.000001273733439,0.000000000000000,0.000059269754570,-0.000118546598078,-0.000059276843508,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000004238916720,0.000000000000000
0.141543411987596,0.989995373436677,0.000000000000000,0.000002577945134,0.000001317667605,0.000000000000000,0.000059269611194,-0.000118546454691,-0.000059276843497,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000004290610827,0.000000000000000
0.124482784694887,0.992286177630964,0.000000000000000,0.000002629178198,0.000001362482581,0.000000000000000,0.000059269467465,-0.000118546310952,-0.000059276843486,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000004342304933,0.000000000000000
0.107385277220283,0.994282994046048,0.000000000000000,0.000002680522013,0.000001408180403,0.000000000000000,0.000059269323426,-0.000118546166902,-0.000059276843476,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000004393999039,0.000000000000000
0.090255955234799,0.995985232165370,0.000000000000000,0.000002731961366,0.000001454762844,0.000000000000000,0.000059269179120,-0.000118546022585,-0.000059276843465,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000004445693146,0.000000000000000
0.073099893798463,0.997392388754070,0.000000000000000,0.000002783481019,0.000001502231414,0.000000000000000,0.000059269034589,-0.000118545878043,-0.000059276843454,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000004497387252,0.000000000000000
0.055922175856480,0.998504048006820,0.000000000000000,0.000002835065706,0.000001550587363,0.000000000000000,0.000059268889876,-0.000118545733320,-0.000059276843444,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000004549081358,0.000000000000000
0.038727890733129,0.999319881669737,0.000000000000000,0.000002886700144,0.000001599831676,0.000000000000000,0.000059268745024,-0.000118545588457,-0.000059276843433,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000004600775465,0.000000000000000
